0,2741.26
1,1900.97
2,1350.0
3,1014.52
4,804.366
5,637.531
6,516.997
7,440.434
8,396.034
9,363.689
10,330.262
11,294.691
12,261.814
13,235.657
14,217.114
15,204.604
16,195.359
17,186.379
18,175.745
19,163.406
20,150.753
21,139.553
22,130.874
23,124.669
24,120.068
25,115.98
26,111.617
27,106.739
28,101.587
29,96.6633
30,92.4793
31,89.3562
32,87.3157
33,86.0788
34,85.1856
35,84.1988
36,82.8897
37,81.305
38,79.6872
39,78.3097
40,77.3301
41,76.7323
42,76.3655
43,76.0334
44,75.5804
45,74.9436
46,74.1604
47,73.3368
48,72.5905
49,71.9926
50,71.5396
51,71.1663
52,70.7903
53,70.3559
54,69.8551
55,69.3211
56,68.8041
57,68.3461
58,67.9627
59,67.6388
60,67.339
61,67.0282
62,66.6895
63,66.3298
64,65.9708
65,65.6338
66,65.3281
67,65.0486
68,64.7815
69,64.5127
70,64.2349
71,63.9499
72,63.6662
73,63.3939
74,63.1387
75,62.9004
76,62.6739
77,62.4537
78,62.237
79,62.0251
80,61.8223
81,61.6326
82,61.4581
83,61.2978
84,61.1489
85,61.0089
86,60.8766
87,60.7524
88,60.6375
89,60.5326
90,60.4373
91,60.3503
92,60.2699
93,60.1947
94,60.1241
95,60.0582
96,59.9969
97,59.94
98,59.8869
99,59.8367
100,59.789
101,59.7432
102,59.6992
103,59.6571
104,59.6168
105,59.5781
106,59.541
107,59.5051
108,59.4702
109,59.4365
110,59.404
111,59.3727
112,59.3426
113,59.3136
114,59.2856
115,59.2586
116,59.2327
117,59.2078
118,59.1839
119,59.1609
120,59.1388
121,59.1174
122,59.0969
123,59.077
124,59.0577
125,59.0391
126,59.0209
127,59.0032
128,58.9858
129,58.9687
130,58.9519
131,58.9353
132,58.9189
133,58.9026
134,58.8863
135,58.8702
136,58.854
137,58.8379
138,58.8218
139,58.8056
140,58.7894
141,58.7731
142,58.7568
143,58.7404
144,58.7239
145,58.7073
146,58.6907
147,58.6739
148,58.657
149,58.64
150,58.6228
151,58.6055
152,58.588
153,58.5704
154,58.5525
155,58.5345
156,58.5164
157,58.498
158,58.4794
159,58.4605
160,58.4415
161,58.4222
162,58.4026
163,58.3828
164,58.3627
165,58.3424
166,58.3218
167,58.3008
168,58.2796
169,58.2581
170,58.2362
171,58.2141
172,58.1915
173,58.1687
174,58.1454
175,58.1219
176,58.0979
177,58.0735
178,58.0488
179,58.0236
180,57.998
181,57.972
182,57.9455
183,57.9186
184,57.8912
185,57.8633
186,57.8349
187,57.806
188,57.7765
189,57.7466
190,57.716
191,57.6849
192,57.6532
193,57.621
194,57.588
195,57.5545
196,57.5203
197,57.4854
198,57.4499
199,57.4136
200,57.3766
201,57.3389
202,57.3004
203,57.2611
204,57.2211
205,57.1802
206,57.1384
207,57.0958
208,57.0523
209,57.0079
210,56.9625
211,56.9162
212,56.8689
213,56.8206
214,56.7713
215,56.7209
216,56.6694
217,56.6169
218,56.5631
219,56.5083
220,56.4522
221,56.3949
222,56.3364
223,56.2765
224,56.2154
225,56.153
226,56.0892
227,56.024
228,55.9574
229,55.8893
230,55.8198
231,55.7488
232,55.6762
233,55.6021
234,55.5264
235,55.4491
236,55.3702
237,55.2897
238,55.2075
239,55.1236
240,55.038
241,54.9507
242,54.8617
243,54.7709
244,54.6784
245,54.5842
246,54.4882
247,54.3905
248,54.2911
249,54.1899
250,54.0871
251,53.9827
252,53.8766
253,53.7689
254,53.6596
255,53.5489
256,53.4368
257,53.3233
258,53.2085
259,53.0924
260,52.9753
261,52.8572
262,52.7381
263,52.6182
264,52.4977
265,52.3765
266,52.255
267,52.1332
268,52.0113
269,51.8894
270,51.7676
271,51.6462
272,51.5253
273,51.405
274,51.2856
275,51.1671
276,51.0498
277,50.9337
278,50.819
279,50.7058
280,50.5944
281,50.4846
282,50.3768
283,50.2709
